CustomerID,Age,CreditScore,Tenure,Balance,NumOfProducts,EstimatedSalary,TotalAssets
USR-10370,27.0,534,0,23737.20660058486,1,144043.15350007737,26024.426314787193
USR-10371,23.0,625,5,73294.5796059218,3,58398.4801572707,77540.1393220382
USR-10372,33.0,590,2,84803.57181066592,1,88306.52442057022,88068.65839227887
USR-10373,51.0,354,9,48345.165824766074,2,33902.595863326,49734.396089925875
USR-10374,36.0,461,5,29567.205574068106,1,,30183.003988418903
USR-10375,23.0,571,6,28241.52329479082,2,115994.81648571523,27823.026406839203
USR-10376,34.0,613,7,49909.312859065605,1,131246.85839581408,53198.58179337985
USR-10377,18.0,540,5,,2,89374.67324108059,
USR-10378,49.0,639,1,46793.3782371646,1,30094.423182870443,48928.16384153012
USR-10379,26.0,425,4,71515.01995218551,2,76448.87130030987,74547.2731397242
USR-10380,31.0,564,3,60655.98742083357,3,81479.03593157319,64023.20707369916
USR-10381,43.0,396,3,33745.6577274516,1,73747.04246513802,34439.94721492257
USR-10382,45.0,835,0,,1,112758.34210125191,
USR-10383,36.0,706,4,52982.33233528847,2,81187.01535994274,55512.91640883021
USR-10384,40.0,842,9,40858.59227158925,2,95956.36671573076,43009.46769497547
USR-10385,25.0,757,0,67971.7348091872,2,37418.50065537973,71159.29098887146
USR-10386,47.0,675,0,,1,142107.26924804103,
USR-10387,21.0,783,1,6726.375503248077,1,125853.69740761897,8669.081693857284
USR-10388,24.0,387,0,,1,34010.357070905804,
USR-10389,51.0,673,7,41726.37530590161,3,123970.13140815016,44143.72166504224
USR-10390,37.0,661,2,43644.309357543774,2,107763.0118692157,44402.291442342714
USR-10391,50.0,437,1,41297.354612358875,2,53144.2495644178,42586.06592342785
USR-10392,52.0,632,6,53622.35179661866,2,130569.51329288496,56624.87681848222
USR-10393,30.0,667,6,51347.76112347336,1,,53951.167047468545
USR-10394,38.0,532,7,,4,25600.32244713327,
USR-10395,29.0,548,4,33942.950112635735,1,51796.80200525654,34174.25756833804
USR-10396,64.0,822,3,17192.23523502864,2,139956.46307154896,18337.425149156978
USR-10397,73.0,471,9,83759.23883507395,1,62271.05075798875,90272.79181084818
USR-10398,37.0,718,6,36066.140989063744,2,95201.06656824074,35745.42938698044
USR-10399,20.0,497,9,61852.05877367535,2,116255.57096155688,64489.15854102433
USR-10400,76.0,307,1,16557.98301299086,1,143602.53907846624,17983.431172063174
USR-10401,27.0,729,3,73080.72530137007,2,76203.64382693963,77844.25937785949
USR-10402,31.0,582,2,,1,144785.65826055722,
USR-10403,23.0,632,1,47466.26402769012,1,59069.93489084491,50987.22621044627
USR-10404,28.0,406,2,34663.0255197561,2,93379.12525087183,35836.86263112934
USR-10405,27.0,684,1,59643.146603414716,1,85940.98323207624,62893.87828019286
USR-10406,60.0,615,8,32866.604467027464,1,,36385.09547740473
USR-10407,,578,3,31498.206584422438,2,32100.729817339823,35724.68244729533
USR-10408,24.0,686,4,,2,52852.12000666159,
USR-10409,23.0,666,2,51918.50444020906,1,139420.11656403396,52999.37649595787
USR-10410,27.0,511,1,37624.30238113269,2,136471.0752417128,40078.2077604978
USR-10411,,326,1,61420.088879285,1,,64816.35560403242
USR-10412,44.0,553,6,62615.24743996655,1,63303.95056192405,67373.45979188038
USR-10413,29.0,717,7,61874.497067948396,2,56759.507749253484,63986.49585225751
USR-10414,69.0,800,5,33028.47317146763,4,27336.782035476554,33938.4229995252
USR-10415,46.0,344,3,68841.5081925798,2,100153.35573944022,73663.32404926435
USR-10416,35.0,731,3,69076.13157251773,1,82065.41451961608,72910.51987998025
USR-10417,,752,4,75132.66415928026,2,112536.43780435267,78219.39013904578
USR-10418,36.0,497,7,61612.02532513624,2,98486.04110208657,64555.85036683391
USR-10419,66.0,710,1,51096.83380838213,2,76241.21573082675,54824.48726521665
USR-10420,74.0,478,3,,1,,
USR-10421,,728,8,,1,44357.74112625611,
USR-10422,,640,9,71063.11618293979,1,,75356.66251944126
USR-10423,53.0,478,8,58392.09436355531,2,119940.27698712895,61814.99763353077
USR-10424,37.0,525,1,30304.919690046474,2,51014.53823653223,33653.241588708814
USR-10425,29.0,519,4,50867.65172861485,2,84415.08917813445,53898.119455761305
USR-10426,42.0,391,3,57829.225474390354,1,,60545.08706229947
USR-10427,40.0,823,3,67801.57757619076,2,21682.762125906218,68894.57964600244
USR-10428,45.0,833,5,20246.082872244802,2,47546.96836632484,22579.354026159457
USR-10429,33.0,378,5,49946.47517791311,2,,52580.82474462003
USR-10430,36.0,313,8,68340.58366740686,4,,71229.72197024262
USR-10431,69.0,714,8,62565.77930391703,2,51562.17700931769,66232.10720899138
USR-10432,30.0,550,7,32510.784994194444,2,66640.79620546295,34198.06775441987
USR-10433,85.0,696,8,31424.933940899162,2,138362.29019409308,35035.45131994869
USR-10434,72.0,690,4,29436.74815108426,1,65756.5612338792,29506.64738971618
USR-10435,24.0,798,3,100972.12893911276,2,136996.84004087717,106608.71986689603
USR-10436,29.0,731,3,67980.73936558834,1,126651.69269934949,69941.66043174158
USR-10437,23.0,790,5,48732.00206402341,4,51544.97976431489,51019.78041136144
USR-10438,46.0,647,5,53757.43383832361,2,125286.47294443655,57226.207079456624
USR-10439,48.0,794,5,79022.461264155,3,112299.87518432706,82246.77578830016
USR-10440,31.0,635,1,75030.64955703352,3,92218.68155107672,78944.08938274712
USR-10441,38.0,583,3,55813.665369046495,1,133323.95331273056,59763.731693806265
USR-10442,42.0,327,5,63625.240870227004,2,137636.24677488927,67175.4555190907
USR-10443,49.0,522,7,58089.11567868816,1,76803.13528283741,59686.51784069838
USR-10444,45.0,332,8,64096.36194332572,1,,65607.55553199559
USR-10445,48.0,472,6,22536.42758410302,2,54097.13874258111,21995.013012687443
USR-10446,71.0,832,4,37042.836593275315,1,91277.45014444376,41141.95045305243
USR-10447,85.0,701,9,39985.799998849245,2,41307.74900896207,42541.362938673024
USR-10448,29.0,658,0,48376.047110637606,2,125331.08389567121,50972.85855135956
USR-10449,25.0,536,5,38307.30632585821,2,61512.89363551762,40948.62440415297
USR-10450,50.0,462,3,54743.47390424316,1,119616.05957077783,57519.45923544657
USR-10451,51.0,660,1,36508.81224491658,3,94185.86487518622,37585.18090992995
USR-10452,27.0,570,5,38651.63622713305,2,27759.837962762984,39500.49490267203
USR-10453,,759,3,43566.66195414332,2,110777.55363685562,45634.630409532154
USR-10454,40.0,733,6,,2,77909.18525256569,
USR-10455,41.0,618,1,82150.13256907804,3,65231.512613498795,85466.25386025305
USR-10456,,451,6,63804.873715795475,2,,67266.34188566732
USR-10457,62.0,419,3,64170.01463680349,2,86145.97099485205,69697.7303976392
USR-10458,63.0,517,7,56428.754682950166,1,120780.45658141379,60247.44094230434
USR-10459,40.0,339,3,48779.68933605548,2,53179.15658770531,51115.32866443698
USR-10460,,620,6,45780.885708774746,1,101919.08970104021,50152.47730559561
USR-10461,27.0,749,9,68972.49775356227,3,62375.793338163545,71894.06646263698
USR-10462,20.0,665,5,49728.29332612528,1,94623.45312527026,53607.43480569304
USR-10463,85.0,600,4,39350.97468825627,2,81960.32677950774,40447.147938272465
USR-10464,66.0,803,0,57730.30781742082,1,115997.19585048239,58434.26125286241
USR-10465,21.0,441,5,43905.7953328588,3,20329.994104291385,47479.413080589475
USR-10466,63.0,520,8,29198.696991448593,2,,30940.712255709852
USR-10467,54.0,524,5,60739.41287117943,3,26911.39332945921,65297.41903797598
USR-10468,25.0,496,7,40363.57746900549,2,50447.019773453736,42507.80522194717
USR-10469,46.0,591,5,61052.104192594976,1,,62498.89483179012
USR-10470,37.0,498,3,56535.77545438359,1,123845.80248668621,59037.9127371294
USR-10471,59.0,340,6,55693.12234761672,1,36621.89599280234,57635.02385547871
USR-10472,29.0,480,2,45235.71761205339,2,55231.72349469853,48108.99745213891
USR-10473,22.0,729,7,50766.93295972616,1,45903.52209323951,54441.62998028061
USR-10474,23.0,750,6,38116.66306888096,2,91904.92031511369,39825.08478100637
USR-10475,78.0,787,4,24410.538903153272,2,56828.9520339655,26896.202422242513
USR-10476,73.0,355,8,29462.13702951059,1,59774.66491805348,31253.993513230314
USR-10477,31.0,749,7,45569.53227714802,2,90423.32512274502,46959.98995990458
USR-10478,34.0,761,3,41084.15616655741,1,64954.5670426241,44401.38954322948
USR-10479,38.0,673,5,72327.68197328932,4,74917.78710672514,76565.3336099019
USR-10480,58.0,575,7,44208.03232030323,2,131096.78193792328,45945.88573272821
USR-10481,36.0,586,8,25040.40885355199,2,21628.831834759352,23969.18224110185
USR-10482,52.0,779,5,54087.39255655314,2,,54853.791762485205
USR-10483,46.0,848,1,,2,,
USR-10484,,398,0,68201.63751718444,1,100098.09448121807,70312.022115191
USR-10485,61.0,836,7,51956.61111000811,1,56398.42812024941,54237.61741961074
USR-10486,32.0,586,2,32285.014457524783,1,102531.55761294585,35143.50697970972
USR-10487,46.0,502,1,60049.537723591726,2,,63159.940215675124
USR-10488,47.0,309,3,37071.10491263078,1,58850.93429825949,37871.7334695325
USR-10489,26.0,599,9,75455.69050375524,2,87154.83628203116,80261.97752424785
USR-10490,27.0,736,8,40395.127406726126,1,138297.15933555784,42702.283101320776
USR-10491,22.0,757,8,80050.71064485301,2,135830.78731163335,84969.93775052308
USR-10492,,416,4,,2,50288.90852586469,
USR-10493,28.0,527,4,70155.43637906163,2,23974.66072032384,72773.79893338896
USR-10494,32.0,551,6,68593.94203184254,2,140285.0411082138,72523.78727971247
USR-10495,31.0,494,7,15813.257046415609,1,36241.92575455786,18008.968331311757
USR-10496,38.0,674,8,,1,107191.25109500815,
USR-10497,85.0,622,7,32081.32728360718,1,41770.09490996659,35098.96998238457
USR-10498,20.0,660,8,80584.24557693998,2,141358.1709777332,84000.85195533115
USR-10499,55.0,574,1,54963.72298123079,1,86020.38104873807,56690.899913857495
USR-10500,48.0,786,8,47296.63675001011,2,120562.68481586725,49519.639377317006
USR-10501,,634,7,46541.30155639668,1,91370.47102808999,49399.607940332025
USR-10502,45.0,744,6,19935.32537956222,2,133573.8037238241,18839.516610438273
USR-10503,36.0,571,3,96720.32785200831,3,84457.08601265743,102353.81771065072
USR-10504,60.0,600,2,34041.34380539233,1,43913.05757817872,33820.08233684353
USR-10505,53.0,543,8,,2,90029.32375045099,
USR-10506,48.0,736,6,85434.42808312226,2,28146.860318495845,89556.94848655089
USR-10507,22.0,758,0,9791.856749707957,2,,9671.255445340863
USR-10508,35.0,561,2,31110.50942712501,1,59092.35143771454,33161.52869982334
USR-10509,54.0,702,4,48778.67734049529,2,88250.99104417574,53848.80261238263
USR-10510,22.0,630,8,,2,142534.13896074542,
USR-10511,27.0,322,6,65080.970876886844,1,26053.849136786237,67422.99611955618
USR-10512,42.0,379,5,51282.143454954974,2,100126.80793284235,53028.23337996489
USR-10513,83.0,560,3,75455.5759331,1,110521.07610282075,78467.06552040378
USR-10514,48.0,800,3,,1,111705.01373973949,
USR-10515,45.0,448,1,76227.0743834003,2,130998.45072117988,79368.40713567968
USR-10516,,829,4,535999.7929682296,3,50241.068113070905,563601.235677094
USR-10517,38.0,550,8,73174.8281174486,2,30122.15524168046,77459.97070840355
USR-10518,28.0,746,6,23571.8074593637,2,23162.8613133759,22897.016679908385
USR-10519,30.0,679,8,24254.5541324985,3,101802.32811480154,26171.687924151305
USR-10520,29.0,498,9,62542.84407711587,1,89440.644405279,68561.47559314776
USR-10521,66.0,771,3,58076.17032883158,2,40522.662736383005,61380.17923149836
USR-10522,41.0,756,3,,3,38574.7746251175,
USR-10523,30.0,435,4,68261.55471238014,3,137085.32824975014,73343.83606120043
USR-10524,24.0,784,8,22613.538522984607,2,38595.871370134395,25202.081776016024
USR-10525,32.0,723,7,57183.75661190944,2,117597.9056833479,60769.48546983809
USR-10526,38.0,689,4,49414.91711117132,1,41950.60092024448,51830.035660589296
USR-10527,27.0,601,0,28326.575164558195,2,114339.40088361567,29652.058234563112
USR-10528,33.0,366,2,31174.18096691079,1,47532.81207627196,32853.02037623869
USR-10529,44.0,454,6,,1,125549.02701495597,
USR-10530,28.0,550,4,46491.045694537424,1,54473.0281831629,48516.09802957756
USR-10531,,373,6,37289.30415567346,1,134312.27236246126,38678.041158862696
USR-10532,43.0,552,9,58423.03440123101,1,83167.30560250384,61733.33911965351
USR-10533,28.0,546,1,64408.27361160831,2,89701.14971132757,66491.88794880423
USR-10534,45.0,331,3,39867.2176534412,1,134272.28903981083,43288.44049926903
USR-10535,35.0,490,3,37167.896363505555,2,70889.1503601216,37744.527583737676
USR-10536,77.0,777,8,43516.81129000717,1,139885.0107359363,44775.741475511924
USR-10537,67.0,723,5,57890.60401035992,2,40773.21129161063,61329.38001092845
USR-10538,,474,5,78149.79502145392,1,34414.7815677822,82658.40626809788
USR-10539,50.0,601,5,107508.42764156322,1,65030.9569384008,112394.5608240833
USR-10540,21.0,841,9,52589.8427634919,2,117497.75827162777,54778.510590065176
USR-10541,78.0,470,4,62406.67695171276,2,43481.37366191627,64647.652927011055
USR-10542,85.0,633,8,52783.64053767741,1,,55344.354259052416
USR-10543,41.0,391,5,0.0,1,142392.6857806786,-215.16354590342215
USR-10544,52.0,455,4,76889.14172108684,1,139753.20978269813,80319.65783053372
USR-10545,72.0,513,8,466004.15186011203,2,133805.16453086177,489505.0261325875
USR-10546,40.0,322,2,110158.17950355419,1,,116799.1840890407
USR-10547,61.0,703,3,23720.35987291046,1,125948.25980609898,26055.707313665975
USR-10548,33.0,653,6,74554.54956721977,2,48965.069277537186,76460.13183739079
USR-10549,31.0,462,4,53768.15151758955,2,30265.57524044687,56835.46771149079
USR-10550,44.0,366,0,54030.602155043736,2,20417.916905235597,56391.41531692142
USR-10551,34.0,470,9,,1,105431.1192870785,
USR-10552,68.0,702,8,28777.157338572968,1,90115.58319585999,29988.9196504279
USR-10553,54.0,731,7,48774.39531502394,2,41316.67209647094,51624.82939699117
USR-10554,31.0,422,8,56611.10029175585,1,62619.903826062815,60709.14549682329
USR-10555,36.0,589,4,,2,50556.923283279015,
USR-10556,71.0,697,8,28674.816870820367,1,96270.34924771298,30833.777219135183
USR-10557,39.0,476,0,31340.912732462166,1,59765.86325573925,34462.61966702458
USR-10558,39.0,549,2,53308.68725090664,2,99671.31756101549,54826.48266874664
USR-10559,43.0,804,5,58068.28742354017,1,49761.73007076862,58534.23721628383
USR-10560,,837,7,67298.1192427632,1,35564.46516022554,70665.23433876566
USR-10561,57.0,796,9,51020.32908005113,2,107020.23009957466,53827.78197922825
USR-10562,62.0,302,9,,1,105154.77207851135,
USR-10563,50.0,381,2,61005.50040509182,1,102254.76081805472,63907.12742641978
USR-10564,50.0,720,4,0.0,1,147247.92678268574,273.5473346699766
USR-10565,20.0,768,3,38015.96175316661,2,75696.05252727572,38349.26026581767
USR-10566,85.0,457,6,44811.54828252351,2,,45366.28219870198
USR-10567,22.0,841,9,75332.64058380385,1,65057.92830824849,80444.87957677625
USR-10568,,579,1,68065.83662883972,2,60853.45708376121,72216.72830423256
USR-10569,32.0,751,6,66671.57573655459,2,77237.24488921443,69865.21192689412
USR-10570,43.0,821,7,30935.98017980038,1,128139.49933091467,31513.896945117718
USR-10571,43.0,321,3,40489.24715230521,1,130331.32814716279,42176.468576903586
USR-10572,32.0,678,5,81650.4745927037,1,60886.21461468791,85991.00787207135
USR-10573,34.0,633,1,46880.474182293656,2,65352.10452303364,49264.58891103472
USR-10574,50.0,586,1,40579.92209206621,1,125250.21671587163,42814.10787122578
USR-10575,53.0,845,2,47313.6969722468,4,56378.69810142112,51349.40094147996
USR-10576,81.0,633,0,4151.9060457499,1,58484.79092469411,4940.1949670076
USR-10577,42.0,492,3,56953.849112863805,3,93298.23076166316,59311.063432547984
USR-10578,39.0,416,5,28267.02357324738,1,,28222.370474829466
USR-10579,39.0,799,9,68786.13507692773,3,129815.07407794689,73121.06597352507
USR-10580,29.0,541,2,20550.59628307413,1,43506.548928573626,21789.635476033603
USR-10581,76.0,708,5,62933.63424982053,2,83436.57850667567,67822.25105179196
USR-10582,46.0,435,8,46173.922476592554,2,31741.047568232447,47940.82514195558
USR-10583,,843,8,,2,58153.30212203806,
USR-10584,24.0,441,8,38754.19556564783,2,103818.83644952955,41680.068014636796
USR-10585,52.0,733,6,,2,60302.13994931249,
USR-10586,26.0,797,0,34709.026683308184,2,142220.09556397534,35993.57939080193
USR-10587,56.0,791,3,48825.47078214419,1,145874.00105940906,51559.747602773445
USR-10588,41.0,839,1,25875.967303588644,2,85534.68731174857,26605.121388273106
USR-10589,35.0,816,1,58699.84609960108,2,42738.23967527188,61705.48299452933
USR-10590,,407,2,59437.793266463384,2,148199.57653424528,63799.9450627104
USR-10591,47.0,459,7,68255.46628357933,2,67180.93839360646,71912.78879433686
USR-10592,31.0,791,5,76565.68833010428,2,138926.85925423788,80078.28034193303
USR-10593,32.0,790,4,69802.9869527939,2,56749.4015799574,71896.81311361335
USR-10594,25.0,519,7,,2,108683.20099594028,
USR-10595,22.0,477,2,50370.969510795934,3,116096.09766327121,51657.88658294527
USR-10596,44.0,320,2,24993.049867867212,2,121550.20078498688,26906.542850686787
USR-10597,43.0,431,4,39970.71208714465,2,85018.93291771896,43970.724593308514
USR-10598,,452,9,82557.17432160012,2,88517.20562898443,85182.3821865467
USR-10599,53.0,618,2,11827.111721881629,2,111336.88788669616,12534.639748173848
USR-10600,42.0,530,7,,1,144739.45355112792,
USR-10601,30.0,638,8,30837.073059361268,2,92178.61250346764,33251.248888446804
USR-10602,41.0,658,3,,3,94977.4844015312,
USR-10603,38.0,410,6,64755.683724565984,4,,68480.03196558294
USR-10604,36.0,810,8,,1,45334.21055396689,
USR-10605,28.0,369,0,36997.742757048494,1,63158.74498902417,38053.5588933014
USR-10606,42.0,739,6,75051.64140362122,1,87135.71527674502,77739.11775930044
USR-10607,38.0,847,7,21270.85153030115,2,128274.22599100225,24036.71359124155
USR-10608,,568,3,43003.41869178358,1,66698.66462683585,45916.891275452
USR-10609,39.0,308,5,58572.748129284024,2,82646.62774536651,61571.16487301362
USR-10610,30.0,643,1,,1,105689.8193534416,
USR-10611,47.0,355,8,,1,64303.69093198733,
USR-10612,,448,7,82156.30250292286,2,136359.75418382668,85152.97888817849
USR-10613,67.0,329,5,42193.77071739989,1,127321.12895661907,43474.728411953
USR-10614,26.0,331,1,,1,,
USR-10615,53.0,545,1,80580.24002505063,2,29258.37104795209,83804.37511143825
USR-10616,53.0,397,3,61055.49026133442,2,,63187.30109280296
USR-10617,38.0,747,1,66052.53602744777,3,,70021.97116362985
USR-10618,,564,1,29373.29191954944,2,107392.56372149164,29667.40351427221
USR-10619,43.0,323,3,53720.504912896504,1,89538.63836931132,58671.13067674519
USR-10620,21.0,637,4,42266.73065079461,4,89591.34414521404,43453.76126381635
USR-10621,45.0,769,3,97800.76648412793,2,43407.43866990537,101768.92021846402
USR-10622,33.0,300,1,24093.026160980527,1,103029.11982995809,26494.740554674503
USR-10623,52.0,393,5,39016.37513560082,1,64631.78961157887,41815.59358978688
USR-10624,85.0,471,7,78441.46801783046,1,99784.15792285405,83924.75600145722
USR-10625,56.0,582,4,20809.03931329916,2,31938.257075519097,22646.547087184168
USR-10626,32.0,661,9,25464.69717586624,1,,25739.20830039407
